date,week,year,carrier,route,buses,passengers,date_parsed,month,quarter,week_of_year,day_of_year,month_name
27/6 - 1/7,Week 26,2022,Greyhound,intercity,53.0,1744.0,2022-06-27,6.0,2.0,26,178.0,June
27/6 - 1/7,Week 26,2022,Academy,commuter,34.0,1113.0,2022-06-27,6.0,2.0,26,178.0,June
27/6 - 1/7,Week 26,2022,Lakeland,commuter,29.0,1078.0,2022-06-27,6.0,2.0,26,178.0,June
4/7 - 8/7,Week 27,2022,DeCamp,commuter,37.0,514.0,2022-07-04,7.0,3.0,27,185.0,July
4/7 - 8/7,Week 27,2022,Peter Pan/Bonanza,intercity,36.0,1331.0,2022-07-04,7.0,3.0,27,185.0,July
4/7 - 8/7,Week 27,2022,TransBridge,commuter,19.0,595.0,2022-07-04,7.0,3.0,27,185.0,July
4/7 - 8/7,Week 27,2022,Coach USA,commuter,140.0,4320.0,2022-07-04,7.0,3.0,27,185.0,July
4/7 - 8/7,Week 27,2022,Trailways,intercity,28.0,691.0,2022-07-04,7.0,3.0,27,185.0,July
4/7 - 8/7,Week 27,2022,HCEE - Community,commuter,85.0,1574.0,2022-07-04,7.0,3.0,27,185.0,July
4/7 - 8/7,Week 27,2022,NJ Transit,commuter,2162.0,57393.0,2022-07-04,7.0,3.0,27,185.0,July
4/7 - 8/7,Week 27,2022,Martz,commuter,20.0,801.0,2022-07-04,7.0,3.0,27,185.0,July
4/7 - 8/7,Week 27,2022,Greyhound,intercity,52.0,1722.0,2022-07-04,7.0,3.0,27,185.0,July
4/7 - 8/7,Week 27,2022,Academy,commuter,33.0,1025.0,2022-07-04,7.0,3.0,27,185.0,July
4/7 - 8/7,Week 27,2022,Lakeland,commuter,29.0,1008.0,2022-07-04,7.0,3.0,27,185.0,July
11/7 - 15/7,Week 28,2022,HCEE - Community,commuter,84.0,1639.0,2022-07-11,7.0,3.0,28,192.0,July
11/7 - 15/7,Week 28,2022,DeCamp,commuter,36.0,553.0,2022-07-11,7.0,3.0,28,192.0,July
11/7 - 15/7,Week 28,2022,Peter Pan/Bonanza,intercity,31.0,908.0,2022-07-11,7.0,3.0,28,192.0,July
11/7 - 15/7,Week 28,2022,TransBridge,commuter,19.0,608.0,2022-07-11,7.0,3.0,28,192.0,July
11/7 - 15/7,Week 28,2022,Coach USA,commuter,140.0,4643.0,2022-07-11,7.0,3.0,28,192.0,July
11/7 - 15/7,Week 28,2022,Trailways,intercity,27.0,592.0,2022-07-11,7.0,3.0,28,192.0,July
11/7 - 15/7,Week 28,2022,NJ Transit,commuter,2169.0,59080.0,2022-07-11,7.0,3.0,28,192.0,July
11/7 - 15/7,Week 28,2022,Martz,commuter,19.0,789.0,2022-07-11,7.0,3.0,28,192.0,July
11/7 - 15/7,Week 28,2022,Greyhound,intercity,52.0,1739.0,2022-07-11,7.0,3.0,28,192.0,July
11/7 - 15/7,Week 28,2022,Academy,commuter,34.0,1096.0,2022-07-11,7.0,3.0,28,192.0,July
11/7 - 15/7,Week 28,2022,Lakeland,commuter,29.0,1110.0,2022-07-11,7.0,3.0,28,192.0,July
18/7 - 22/7,Week 29,2022,Coach USA,commuter,140.0,4654.0,2022-07-18,7.0,3.0,29,199.0,July
18/7 - 22/7,Week 29,2022,DeCamp,commuter,36.0,539.0,2022-07-18,7.0,3.0,29,199.0,July
18/7 - 22/7,Week 29,2022,Peter Pan/Bonanza,intercity,31.0,993.0,2022-07-18,7.0,3.0,29,199.0,July
18/7 - 22/7,Week 29,2022,TransBridge,commuter,19.0,590.0,2022-07-18,7.0,3.0,29,199.0,July
18/7 - 22/7,Week 29,2022,Trailways,intercity,26.0,595.0,2022-07-18,7.0,3.0,29,199.0,July
18/7 - 22/7,Week 29,2022,HCEE - Community,commuter,84.0,1489.0,2022-07-18,7.0,3.0,29,199.0,July
18/7 - 22/7,Week 29,2022,NJ Transit,commuter,2172.0,59980.0,2022-07-18,7.0,3.0,29,199.0,July
18/7 - 22/7,Week 29,2022,Academy,commuter,35.0,1120.0,2022-07-18,7.0,3.0,29,199.0,July
18/7 - 22/7,Week 29,2022,Lakeland,commuter,29.0,1047.0,2022-07-18,7.0,3.0,29,199.0,July
18/7 - 22/7,Week 29,2022,Martz,commuter,19.0,773.0,2022-07-18,7.0,3.0,29,199.0,July
18/7 - 22/7,Week 29,2022,Greyhound,intercity,52.0,1763.0,2022-07-18,7.0,3.0,29,199.0,July
25/7 - 29/7,Week 30,2022,HCEE - Community,commuter,84.0,1489.0,2022-07-25,7.0,3.0,30,206.0,July
25/7 - 29/7,Week 30,2022,DeCamp,commuter,35.0,534.0,2022-07-25,7.0,3.0,30,206.0,July
25/7 - 29/7,Week 30,2022,Peter Pan/Bonanza,intercity,30.0,1002.0,2022-07-25,7.0,3.0,30,206.0,July
25/7 - 29/7,Week 30,2022,TransBridge,commuter,19.0,532.0,2022-07-25,7.0,3.0,30,206.0,July
25/7 - 29/7,Week 30,2022,Coach USA,commuter,139.0,4612.0,2022-07-25,7.0,3.0,30,206.0,July
25/7 - 29/7,Week 30,2022,NJ Transit,commuter,2183.0,62063.0,2022-07-25,7.0,3.0,30,206.0,July
25/7 - 29/7,Week 30,2022,Martz,commuter,19.0,766.0,2022-07-25,7.0,3.0,30,206.0,July
25/7 - 29/7,Week 30,2022,Greyhound,intercity,53.0,1796.0,2022-07-25,7.0,3.0,30,206.0,July
25/7 - 29/7,Week 30,2022,Academy,commuter,34.0,1115.0,2022-07-25,7.0,3.0,30,206.0,July
25/7 - 29/7,Week 30,2022,Lakeland,commuter,29.0,1102.0,2022-07-25,7.0,3.0,30,206.0,July
25/7 - 29/7,Week 30,2022,Trailways,intercity,27.0,608.0,2022-07-25,7.0,3.0,30,206.0,July
8/8 - 12/8,Week 32,2022,Coach USA,commuter,139.0,4464.0,2022-08-08,8.0,3.0,32,220.0,August
8/8 - 12/8,Week 32,2022,HCEE - Community,commuter,85.0,1478.0,2022-08-08,8.0,3.0,32,220.0,August
8/8 - 12/8,Week 32,2022,DeCamp,commuter,36.0,534.0,2022-08-08,8.0,3.0,32,220.0,August
8/8 - 12/8,Week 32,2022,Peter Pan/Bonanza,intercity,31.0,1066.0,2022-08-08,8.0,3.0,32,220.0,August
8/8 - 12/8,Week 32,2022,TransBridge,commuter,19.0,456.0,2022-08-08,8.0,3.0,32,220.0,August
8/8 - 12/8,Week 32,2022,Trailways,intercity,27.0,594.0,2022-08-08,8.0,3.0,32,220.0,August
8/8 - 12/8,Week 32,2022,NJ Transit,commuter,2186.0,60754.0,2022-08-08,8.0,3.0,32,220.0,August
8/8 - 12/8,Week 32,2022,Martz,commuter,19.0,798.0,2022-08-08,8.0,3.0,32,220.0,August
8/8 - 12/8,Week 32,2022,Greyhound,intercity,53.0,1806.0,2022-08-08,8.0,3.0,32,220.0,August
8/8 - 12/8,Week 32,2022,Academy,commuter,34.0,1087.0,2022-08-08,8.0,3.0,32,220.0,August
8/8 - 12/8,Week 32,2022,Lakeland,commuter,29.0,1062.0,2022-08-08,8.0,3.0,32,220.0,August
15/8 - 19/8,Week 33,2022,HCEE - Community,commuter,79.0,1627.0,2022-08-15,8.0,3.0,33,227.0,August
15/8 - 19/8,Week 33,2022,DeCamp,commuter,36.0,586.0,2022-08-15,8.0,3.0,33,227.0,August
15/8 - 19/8,Week 33,2022,Peter Pan/Bonanza,intercity,32.0,1177.0,2022-08-15,8.0,3.0,33,227.0,August
15/8 - 19/8,Week 33,2022,TransBridge,commuter,19.0,458.0,2022-08-15,8.0,3.0,33,227.0,August
15/8 - 19/8,Week 33,2022,Coach USA,commuter,138.0,4457.0,2022-08-15,8.0,3.0,33,227.0,August
15/8 - 19/8,Week 33,2022,Trailways,intercity,27.0,668.0,2022-08-15,8.0,3.0,33,227.0,August
15/8 - 19/8,Week 33,2022,NJ Transit,commuter,2189.0,60188.0,2022-08-15,8.0,3.0,33,227.0,August
15/8 - 19/8,Week 33,2022,Martz,commuter,19.0,774.0,2022-08-15,8.0,3.0,33,227.0,August
15/8 - 19/8,Week 33,2022,Greyhound,intercity,52.0,1818.0,2022-08-15,8.0,3.0,33,227.0,August
15/8 - 19/8,Week 33,2022,Academy,commuter,34.0,1072.0,2022-08-15,8.0,3.0,33,227.0,August
15/8 - 19/8,Week 33,2022,Lakeland,commuter,29.0,1019.0,2022-08-15,8.0,3.0,33,227.0,August
22/8 - 26/8,Week 34,2022,Coach USA,commuter,136.0,4347.0,2022-08-22,8.0,3.0,34,234.0,August
22/8 - 26/8,Week 34,2022,DeCamp,commuter,36.0,552.0,2022-08-22,8.0,3.0,34,234.0,August
22/8 - 26/8,Week 34,2022,HCEE - Community,commuter,87.0,1579.0,2022-08-22,8.0,3.0,34,234.0,August
22/8 - 26/8,Week 34,2022,TransBridge,commuter,19.0,422.0,2022-08-22,8.0,3.0,34,234.0,August
22/8 - 26/8,Week 34,2022,Trailways,intercity,26.0,698.0,2022-08-22,8.0,3.0,34,234.0,August
22/8 - 26/8,Week 34,2022,Peter Pan/Bonanza,intercity,32.0,1161.0,2022-08-22,8.0,3.0,34,234.0,August
22/8 - 26/8,Week 34,2022,NJ Transit,commuter,2187.0,59128.0,2022-08-22,8.0,3.0,34,234.0,August
22/8 - 26/8,Week 34,2022,Academy,commuter,35.0,1051.0,2022-08-22,8.0,3.0,34,234.0,August
22/8 - 26/8,Week 34,2022,Lakeland,commuter,29.0,1022.0,2022-08-22,8.0,3.0,34,234.0,August
22/8 - 26/8,Week 34,2022,Martz,commuter,19.0,783.0,2022-08-22,8.0,3.0,34,234.0,August
22/8 - 26/8,Week 34,2022,Greyhound,intercity,52.0,1822.0,2022-08-22,8.0,3.0,34,234.0,August
29/8 - 2/9,Week 35,2022,Academy,commuter,35.0,1008.0,2022-08-29,8.0,3.0,35,241.0,August
29/8 - 2/9,Week 35,2022,Greyhound,intercity,52.0,1672.0,2022-08-29,8.0,3.0,35,241.0,August
29/8 - 2/9,Week 35,2022,Martz,commuter,19.0,768.0,2022-08-29,8.0,3.0,35,241.0,August
29/8 - 2/9,Week 35,2022,NJ Transit,commuter,2167.0,58197.0,2022-08-29,8.0,3.0,35,241.0,August
29/8 - 2/9,Week 35,2022,Lakeland,commuter,29.0,983.0,2022-08-29,8.0,3.0,35,241.0,August
29/8 - 2/9,Week 35,2022,Trailways,intercity,26.0,587.0,2022-08-29,8.0,3.0,35,241.0,August
29/8 - 2/9,Week 35,2022,Coach USA,commuter,140.0,4318.0,2022-08-29,8.0,3.0,35,241.0,August
29/8 - 2/9,Week 35,2022,TransBridge,commuter,19.0,420.0,2022-08-29,8.0,3.0,35,241.0,August
29/8 - 2/9,Week 35,2022,Peter Pan/Bonanza,intercity,31.0,1002.0,2022-08-29,8.0,3.0,35,241.0,August
29/8 - 2/9,Week 35,2022,DeCamp,commuter,36.0,521.0,2022-08-29,8.0,3.0,35,241.0,August
29/8 - 2/9,Week 35,2022,HCEE - Community,commuter,88.0,1583.0,2022-08-29,8.0,3.0,35,241.0,August
5/9 - 9/9,Week 36,2022,HCEE - Community,commuter,71.0,1494.0,2022-09-05,9.0,3.0,36,248.0,September
5/9 - 9/9,Week 36,2022,DeCamp,commuter,36.0,561.0,2022-09-05,9.0,3.0,36,248.0,September
5/9 - 9/9,Week 36,2022,Peter Pan/Bonanza,intercity,32.0,1107.0,2022-09-05,9.0,3.0,36,248.0,September
5/9 - 9/9,Week 36,2022,Coach USA,commuter,137.0,4695.0,2022-09-05,9.0,3.0,36,248.0,September
5/9 - 9/9,Week 36,2022,Trailways,intercity,26.0,605.0,2022-09-05,9.0,3.0,36,248.0,September
5/9 - 9/9,Week 36,2022,TransBridge,commuter,19.0,553.0,2022-09-05,9.0,3.0,36,248.0,September
5/9 - 9/9,Week 36,2022,NJ Transit,commuter,2185.0,63179.0,2022-09-05,9.0,3.0,36,248.0,September
5/9 - 9/9,Week 36,2022,Martz,commuter,20.0,851.0,2022-09-05,9.0,3.0,36,248.0,September
5/9 - 9/9,Week 36,2022,Greyhound,intercity,50.0,1505.0,2022-09-05,9.0,3.0,36,248.0,September
5/9 - 9/9,Week 36,2022,Academy,commuter,33.0,1120.0,2022-09-05,9.0,3.0,36,248.0,September
5/9 - 9/9,Week 36,2022,Lakeland,commuter,29.0,1114.0,2022-09-05,9.0,3.0,36,248.0,September
12/9 - 16/9,Week 37,2022,HCEE - Community,commuter,85.0,1707.0,2022-09-12,9.0,3.0,37,255.0,September
12/9 - 16/9,Week 37,2022,DeCamp,commuter,36.0,664.0,2022-09-12,9.0,3.0,37,255.0,September
12/9 - 16/9,Week 37,2022,Peter Pan/Bonanza,intercity,26.0,797.0,2022-09-12,9.0,3.0,37,255.0,September
12/9 - 16/9,Week 37,2022,TransBridge,commuter,18.0,509.0,2022-09-12,9.0,3.0,37,255.0,September
12/9 - 16/9,Week 37,2022,Coach USA,commuter,138.0,5053.0,2022-09-12,9.0,3.0,37,255.0,September
12/9 - 16/9,Week 37,2022,Trailways,intercity,25.0,454.0,2022-09-12,9.0,3.0,37,255.0,September
12/9 - 16/9,Week 37,2022,NJ Transit,commuter,2201.0,67696.0,2022-09-12,9.0,3.0,37,255.0,September
12/9 - 16/9,Week 37,2022,Martz,commuter,21.0,815.0,2022-09-12,9.0,3.0,37,255.0,September
12/9 - 16/9,Week 37,2022,Greyhound,intercity,50.0,1386.0,2022-09-12,9.0,3.0,37,255.0,September
12/9 - 16/9,Week 37,2022,Academy,commuter,37.0,1296.0,2022-09-12,9.0,3.0,37,255.0,September
12/9 - 16/9,Week 37,2022,Lakeland,commuter,29.0,1197.0,2022-09-12,9.0,3.0,37,255.0,September
19/9 - 23/9,Week 38,2022,TransBridge,commuter,19.0,521.0,2022-09-19,9.0,3.0,38,262.0,September
19/9 - 23/9,Week 38,2022,HCEE - Community,commuter,75.0,1756.0,2022-09-19,9.0,3.0,38,262.0,September
19/9 - 23/9,Week 38,2022,DeCamp,commuter,36.0,639.0,2022-09-19,9.0,3.0,38,262.0,September
19/9 - 23/9,Week 38,2022,Peter Pan/Bonanza,intercity,24.0,798.0,2022-09-19,9.0,3.0,38,262.0,September
19/9 - 23/9,Week 38,2022,Coach USA,commuter,141.0,5014.0,2022-09-19,9.0,3.0,38,262.0,September
19/9 - 23/9,Week 38,2022,Greyhound,intercity,51.0,1458.0,2022-09-19,9.0,3.0,38,262.0,September
19/9 - 23/9,Week 38,2022,Lakeland,commuter,29.0,1171.0,2022-09-19,9.0,3.0,38,262.0,September
19/9 - 23/9,Week 38,2022,Trailways,intercity,25.0,461.0,2022-09-19,9.0,3.0,38,262.0,September
19/9 - 23/9,Week 38,2022,Academy,commuter,35.0,1214.0,2022-09-19,9.0,3.0,38,262.0,September
19/9 - 23/9,Week 38,2022,Martz,commuter,21.0,811.0,2022-09-19,9.0,3.0,38,262.0,September
19/9 - 23/9,Week 38,2022,NJ Transit,commuter,2165.0,68532.0,2022-09-19,9.0,3.0,38,262.0,September
26/9 - 30/9,Week 39,2022,HCEE - Community,commuter,85.0,1689.0,2022-09-26,9.0,3.0,39,269.0,September
26/9 - 30/9,Week 39,2022,DeCamp,commuter,36.0,605.0,2022-09-26,9.0,3.0,39,269.0,September
26/9 - 30/9,Week 39,2022,Peter Pan/Bonanza,intercity,24.0,876.0,2022-09-26,9.0,3.0,39,269.0,September
26/9 - 30/9,Week 39,2022,TransBridge,commuter,19.0,500.0,2022-09-26,9.0,3.0,39,269.0,September
26/9 - 30/9,Week 39,2022,Trailways,intercity,25.0,535.0,2022-09-26,9.0,3.0,39,269.0,September
26/9 - 30/9,Week 39,2022,Coach USA,commuter,141.0,4845.0,2022-09-26,9.0,3.0,39,269.0,September
26/9 - 30/9,Week 39,2022,NJ Transit,commuter,2214.0,65546.0,2022-09-26,9.0,3.0,39,269.0,September
26/9 - 30/9,Week 39,2022,Martz,commuter,20.0,789.0,2022-09-26,9.0,3.0,39,269.0,September
26/9 - 30/9,Week 39,2022,Greyhound,intercity,50.0,1430.0,2022-09-26,9.0,3.0,39,269.0,September
26/9 - 30/9,Week 39,2022,Academy,commuter,35.0,1198.0,2022-09-26,9.0,3.0,39,269.0,September
26/9 - 30/9,Week 39,2022,Lakeland,commuter,29.0,1250.0,2022-09-26,9.0,3.0,39,269.0,September
3/10 - 7/10,Week 40,2022,TransBridge,commuter,19.0,514.0,2022-10-03,10.0,4.0,40,276.0,October
3/10 - 7/10,Week 40,2022,HCEE - Community,commuter,86.0,1715.0,2022-10-03,10.0,4.0,40,276.0,October
3/10 - 7/10,Week 40,2022,DeCamp,commuter,36.0,601.0,2022-10-03,10.0,4.0,40,276.0,October
3/10 - 7/10,Week 40,2022,Peter Pan/Bonanza,intercity,24.0,772.0,2022-10-03,10.0,4.0,40,276.0,October
3/10 - 7/10,Week 40,2022,Coach USA,commuter,142.0,4847.0,2022-10-03,10.0,4.0,40,276.0,October
3/10 - 7/10,Week 40,2022,Academy,commuter,35.0,1176.0,2022-10-03,10.0,4.0,40,276.0,October
3/10 - 7/10,Week 40,2022,Lakeland,commuter,29.0,1158.0,2022-10-03,10.0,4.0,40,276.0,October
3/10 - 7/10,Week 40,2022,NJ Transit,commuter,2213.0,58688.0,2022-10-03,10.0,4.0,40,276.0,October
3/10 - 7/10,Week 40,2022,Martz,commuter,21.0,800.0,2022-10-03,10.0,4.0,40,276.0,October
3/10 - 7/10,Week 40,2022,Greyhound,intercity,51.0,1397.0,2022-10-03,10.0,4.0,40,276.0,October
3/10 - 7/10,Week 40,2022,Trailways,intercity,25.0,450.0,2022-10-03,10.0,4.0,40,276.0,October
10/10 - 14/10,Week 41,2022,TransBridge,commuter,18.0,595.0,2022-10-10,10.0,4.0,41,283.0,October
10/10 - 14/10,Week 41,2022,DeCamp,commuter,37.0,649.0,2022-10-10,10.0,4.0,41,283.0,October
10/10 - 14/10,Week 41,2022,Peter Pan/Bonanza,intercity,27.0,1014.0,2022-10-10,10.0,4.0,41,283.0,October
10/10 - 14/10,Week 41,2022,HCEE - Community,commuter,86.0,1771.0,2022-10-10,10.0,4.0,41,283.0,October
10/10 - 14/10,Week 41,2022,Coach USA,commuter,145.0,5095.0,2022-10-10,10.0,4.0,41,283.0,October
10/10 - 14/10,Week 41,2022,Trailways,intercity,28.0,836.0,2022-10-10,10.0,4.0,41,283.0,October
10/10 - 14/10,Week 41,2022,NJ Transit,commuter,2177.0,66791.0,2022-10-10,10.0,4.0,41,283.0,October
10/10 - 14/10,Week 41,2022,Martz,commuter,21.0,846.0,2022-10-10,10.0,4.0,41,283.0,October
10/10 - 14/10,Week 41,2022,Greyhound,intercity,51.0,1606.0,2022-10-10,10.0,4.0,41,283.0,October
10/10 - 14/10,Week 41,2022,Academy,commuter,35.0,1223.0,2022-10-10,10.0,4.0,41,283.0,October
10/10 - 14/10,Week 41,2022,Lakeland,commuter,29.0,1269.0,2022-10-10,10.0,4.0,41,283.0,October
17/10 - 21/10,Week 42,2022,DeCamp,commuter,36.0,650.0,2022-10-17,10.0,4.0,42,290.0,October
17/10 - 21/10,Week 42,2022,Peter Pan/Bonanza,intercity,24.0,796.0,2022-10-17,10.0,4.0,42,290.0,October
17/10 - 21/10,Week 42,2022,TransBridge,commuter,18.0,585.0,2022-10-17,10.0,4.0,42,290.0,October
17/10 - 21/10,Week 42,2022,Coach USA,commuter,147.0,5004.0,2022-10-17,10.0,4.0,42,290.0,October
17/10 - 21/10,Week 42,2022,Trailways,intercity,24.0,514.0,2022-10-17,10.0,4.0,42,290.0,October
17/10 - 21/10,Week 42,2022,HCEE - Community,commuter,86.0,1780.0,2022-10-17,10.0,4.0,42,290.0,October
17/10 - 21/10,Week 42,2022,NJ Transit,commuter,2211.0,68879.0,2022-10-17,10.0,4.0,42,290.0,October
17/10 - 21/10,Week 42,2022,Martz,commuter,21.0,811.0,2022-10-17,10.0,4.0,42,290.0,October
17/10 - 21/10,Week 42,2022,Greyhound,intercity,51.0,1505.0,2022-10-17,10.0,4.0,42,290.0,October
17/10 - 21/10,Week 42,2022,Academy,commuter,34.0,1202.0,2022-10-17,10.0,4.0,42,290.0,October
17/10 - 21/10,Week 42,2022,Lakeland,commuter,29.0,1203.0,2022-10-17,10.0,4.0,42,290.0,October
24/10 - 28/10,Week 43,2022,HCEE - Community,commuter,87.0,1685.0,2022-10-24,10.0,4.0,43,297.0,October
24/10 - 28/10,Week 43,2022,DeCamp,commuter,36.0,643.0,2022-10-24,10.0,4.0,43,297.0,October
24/10 - 28/10,Week 43,2022,Peter Pan/Bonanza,intercity,24.0,798.0,2022-10-24,10.0,4.0,43,297.0,October
24/10 - 28/10,Week 43,2022,TransBridge,commuter,17.0,593.0,2022-10-24,10.0,4.0,43,297.0,October
24/10 - 28/10,Week 43,2022,Coach USA,commuter,148.0,4883.0,2022-10-24,10.0,4.0,43,297.0,October
24/10 - 28/10,Week 43,2022,Trailways,intercity,24.0,500.0,2022-10-24,10.0,4.0,43,297.0,October
24/10 - 28/10,Week 43,2022,NJ Transit,commuter,2213.0,67485.0,2022-10-24,10.0,4.0,43,297.0,October
24/10 - 28/10,Week 43,2022,Martz,commuter,21.0,828.0,2022-10-24,10.0,4.0,43,297.0,October
24/10 - 28/10,Week 43,2022,Greyhound,intercity,49.0,1376.0,2022-10-24,10.0,4.0,43,297.0,October
24/10 - 28/10,Week 43,2022,Academy,commuter,35.0,1194.0,2022-10-24,10.0,4.0,43,297.0,October
24/10 - 28/10,Week 43,2022,Lakeland,commuter,29.0,989.0,2022-10-24,10.0,4.0,43,297.0,October
31/10 - 4/11,Week 44,2022,Coach USA,commuter,147.0,5033.0,2022-10-31,10.0,4.0,44,304.0,October
31/10 - 4/11,Week 44,2022,DeCamp,commuter,36.0,620.0,2022-10-31,10.0,4.0,44,304.0,October
31/10 - 4/11,Week 44,2022,Peter Pan/Bonanza,intercity,23.0,759.0,2022-10-31,10.0,4.0,44,304.0,October
31/10 - 4/11,Week 44,2022,TransBridge,commuter,18.0,554.0,2022-10-31,10.0,4.0,44,304.0,October
31/10 - 4/11,Week 44,2022,Trailways,intercity,24.0,494.0,2022-10-31,10.0,4.0,44,304.0,October
31/10 - 4/11,Week 44,2022,HCEE - Community,commuter,82.0,1416.0,2022-10-31,10.0,4.0,44,304.0,October
31/10 - 4/11,Week 44,2022,NJ Transit,commuter,2213.0,68826.0,2022-10-31,10.0,4.0,44,304.0,October
31/10 - 4/11,Week 44,2022,Academy,commuter,35.0,1193.0,2022-10-31,10.0,4.0,44,304.0,October
31/10 - 4/11,Week 44,2022,Lakeland,commuter,28.0,1199.0,2022-10-31,10.0,4.0,44,304.0,October
31/10 - 4/11,Week 44,2022,Martz,commuter,21.0,808.0,2022-10-31,10.0,4.0,44,304.0,October
31/10 - 4/11,Week 44,2022,Greyhound,intercity,52.0,1408.0,2022-10-31,10.0,4.0,44,304.0,October
7/11 - 11/11,Week 45,2022,HCEE - Community,commuter,87.0,1711.0,2022-11-07,11.0,4.0,45,311.0,November
7/11 - 11/11,Week 45,2022,DeCamp,commuter,36.0,643.0,2022-11-07,11.0,4.0,45,311.0,November
7/11 - 11/11,Week 45,2022,Peter Pan/Bonanza,intercity,24.0,771.0,2022-11-07,11.0,4.0,45,311.0,November
7/11 - 11/11,Week 45,2022,TransBridge,commuter,18.0,596.0,2022-11-07,11.0,4.0,45,311.0,November
7/11 - 11/11,Week 45,2022,Coach USA,commuter,148.0,4922.0,2022-11-07,11.0,4.0,45,311.0,November
7/11 - 11/11,Week 45,2022,NJ Transit,commuter,2213.0,66871.0,2022-11-07,11.0,4.0,45,311.0,November
7/11 - 11/11,Week 45,2022,Martz,commuter,20.0,809.0,2022-11-07,11.0,4.0,45,311.0,November
7/11 - 11/11,Week 45,2022,Greyhound,intercity,51.0,1355.0,2022-11-07,11.0,4.0,45,311.0,November
7/11 - 11/11,Week 45,2022,Academy,commuter,34.0,1140.0,2022-11-07,11.0,4.0,45,311.0,November
7/11 - 11/11,Week 45,2022,Lakeland,commuter,29.0,1182.0,2022-11-07,11.0,4.0,45,311.0,November
7/11 - 11/11,Week 45,2022,Trailways,intercity,24.0,445.0,2022-11-07,11.0,4.0,45,311.0,November
14/11 - 18/11,Week 46,2022,Coach USA,commuter,147.0,4754.0,2022-11-14,11.0,4.0,46,318.0,November
14/11 - 18/11,Week 46,2022,HCEE - Community,commuter,87.0,1532.0,2022-11-14,11.0,4.0,46,318.0,November
14/11 - 18/11,Week 46,2022,DeCamp,commuter,36.0,623.0,2022-11-14,11.0,4.0,46,318.0,November
14/11 - 18/11,Week 46,2022,Peter Pan/Bonanza,intercity,24.0,732.0,2022-11-14,11.0,4.0,46,318.0,November
14/11 - 18/11,Week 46,2022,TransBridge,commuter,18.0,631.0,2022-11-14,11.0,4.0,46,318.0,November
14/11 - 18/11,Week 46,2022,Trailways,intercity,24.0,428.0,2022-11-14,11.0,4.0,46,318.0,November
14/11 - 18/11,Week 46,2022,NJ Transit,commuter,2205.0,65587.0,2022-11-14,11.0,4.0,46,318.0,November
14/11 - 18/11,Week 46,2022,Martz,commuter,20.0,750.0,2022-11-14,11.0,4.0,46,318.0,November
14/11 - 18/11,Week 46,2022,Greyhound,intercity,50.0,1268.0,2022-11-14,11.0,4.0,46,318.0,November
14/11 - 18/11,Week 46,2022,Academy,commuter,34.0,1137.0,2022-11-14,11.0,4.0,46,318.0,November
14/11 - 18/11,Week 46,2022,Lakeland,commuter,29.0,1178.0,2022-11-14,11.0,4.0,46,318.0,November
28/11 - 2/12,Week 48,2022,HCEE - Community,commuter,85.0,1456.0,2022-11-28,11.0,4.0,48,332.0,November
28/11 - 2/12,Week 48,2022,DeCamp,commuter,37.0,684.0,2022-11-28,11.0,4.0,48,332.0,November
28/11 - 2/12,Week 48,2022,Peter Pan/Bonanza,intercity,26.0,826.0,2022-11-28,11.0,4.0,48,332.0,November
28/11 - 2/12,Week 48,2022,TransBridge,commuter,19.0,572.0,2022-11-28,11.0,4.0,48,332.0,November
28/11 - 2/12,Week 48,2022,Coach USA,commuter,151.0,5095.0,2022-11-28,11.0,4.0,48,332.0,November
28/11 - 2/12,Week 48,2022,Trailways,intercity,24.0,557.0,2022-11-28,11.0,4.0,48,332.0,November
28/11 - 2/12,Week 48,2022,NJ Transit,commuter,2216.0,64582.0,2022-11-28,11.0,4.0,48,332.0,November
28/11 - 2/12,Week 48,2022,Martz,commuter,20.0,770.0,2022-11-28,11.0,4.0,48,332.0,November
28/11 - 2/12,Week 48,2022,Greyhound,intercity,53.0,1330.0,2022-11-28,11.0,4.0,48,332.0,November
28/11 - 2/12,Week 48,2022,Academy,commuter,37.0,1272.0,2022-11-28,11.0,4.0,48,332.0,November
28/11 - 2/12,Week 48,2022,Lakeland,commuter,30.0,1280.0,2022-11-28,11.0,4.0,48,332.0,November
5/12 - 9/12,Week 49,2022,HCEE - Community,commuter,82.0,1552.0,2022-12-05,12.0,4.0,49,339.0,December
5/12 - 9/12,Week 49,2022,DeCamp,commuter,36.0,636.0,2022-12-05,12.0,4.0,49,339.0,December
5/12 - 9/12,Week 49,2022,Peter Pan/Bonanza,intercity,24.0,649.0,2022-12-05,12.0,4.0,49,339.0,December
5/12 - 9/12,Week 49,2022,TransBridge,commuter,18.0,632.0,2022-12-05,12.0,4.0,49,339.0,December
5/12 - 9/12,Week 49,2022,Coach USA,commuter,148.0,4925.0,2022-12-05,12.0,4.0,49,339.0,December
5/12 - 9/12,Week 49,2022,Trailways,intercity,24.0,401.0,2022-12-05,12.0,4.0,49,339.0,December
5/12 - 9/12,Week 49,2022,NJ Transit,commuter,2191.0,67342.0,2022-12-05,12.0,4.0,49,339.0,December
5/12 - 9/12,Week 49,2022,Academy,commuter,35.0,1186.0,2022-12-05,12.0,4.0,49,339.0,December
5/12 - 9/12,Week 49,2022,Lakeland,commuter,30.0,1205.0,2022-12-05,12.0,4.0,49,339.0,December
