carrier,year,week,date,forecasted_passengers,market_share,date_key,month_name
Coach USA,2027,24,2027-06-14,6148.1127695722935,0.06686391136810309,20270614,June
Coach USA,2027,25,2027-06-21,5927.594411204399,0.06686391136810309,20270621,June
Coach USA,2027,26,2027-06-28,5969.338082868189,0.06686391136810309,20270628,June
Coach USA,2027,27,2027-07-05,5999.707264182768,0.06686391136810309,20270705,July
Coach USA,2027,28,2027-07-12,6053.778597148169,0.06686391136810309,20270712,July
Coach USA,2027,29,2027-07-19,6232.190067954513,0.06686391136810309,20270719,July
Coach USA,2027,30,2027-07-26,6294.181359537784,0.06686391136810309,20270726,July
Coach USA,2027,31,2027-08-02,6244.627176589964,0.06686391136810309,20270802,August
Coach USA,2027,32,2027-08-09,6317.619608423271,0.06686391136810309,20270809,August
Coach USA,2027,33,2027-08-16,6303.5848126262035,0.06686391136810309,20270816,August
Coach USA,2027,34,2027-08-23,6303.839268403834,0.06686391136810309,20270823,August
Coach USA,2027,35,2027-08-30,6325.85538285424,0.06686391136810309,20270830,August
Coach USA,2027,36,2027-09-06,6360.248727823317,0.06686391136810309,20270906,September
Coach USA,2027,37,2027-09-13,6262.067592834744,0.06686391136810309,20270913,September
Coach USA,2027,38,2027-09-20,6429.21227426675,0.06686391136810309,20270920,September
Coach USA,2027,39,2027-09-27,6419.199199275383,0.06686391136810309,20270927,September
Coach USA,2027,40,2027-10-04,6357.607740034835,0.06686391136810309,20271004,October
Coach USA,2027,41,2027-10-11,6390.196016711616,0.06686391136810309,20271011,October
Coach USA,2027,42,2027-10-18,6386.855687742431,0.06686391136810309,20271018,October
Coach USA,2027,43,2027-10-25,6443.017813839216,0.06686391136810309,20271025,October
Coach USA,2027,44,2027-11-01,6417.071287470462,0.06686391136810309,20271101,November
Coach USA,2027,45,2027-11-08,6411.241194780543,0.06686391136810309,20271108,November
Coach USA,2027,46,2027-11-15,6406.64907454102,0.06686391136810309,20271115,November
Coach USA,2027,47,2027-11-22,4548.762477475386,0.06686391136810309,20271122,November
Coach USA,2027,48,2027-11-29,4069.76304193968,0.06686391136810309,20271129,November
Coach USA,2027,49,2027-12-06,5349.363538569481,0.06686391136810309,20271206,December
Coach USA,2027,50,2027-12-13,5409.407382761751,0.06686391136810309,20271213,December
Coach USA,2027,51,2027-12-20,4180.846055231204,0.06686391136810309,20271220,December
Coach USA,2027,52,2027-12-27,3734.208980895358,0.06686391136810309,20271227,December
Coach USA,2028,1,2028-01-03,6225.227579435977,0.07276137473643696,20280103,January
Coach USA,2028,2,2028-01-10,6291.20531830858,0.07276137473643696,20280110,January
Coach USA,2028,3,2028-01-17,6294.202454861443,0.07276137473643696,20280117,January
Coach USA,2028,4,2028-01-24,6249.81524088735,0.07276137473643696,20280124,January
Coach USA,2028,5,2028-01-31,6273.199711168736,0.07276137473643696,20280131,January
Coach USA,2028,6,2028-02-07,6268.882045662447,0.07276137473643696,20280207,February
Coach USA,2028,7,2028-02-14,6403.21223021844,0.07276137473643696,20280214,February
Coach USA,2028,8,2028-02-21,6480.455899802272,0.07276137473643696,20280221,February
Coach USA,2028,9,2028-02-28,6590.184750850003,0.07276137473643696,20280228,February
Coach USA,2028,10,2028-03-06,6534.7688669464505,0.07276137473643696,20280306,March
Coach USA,2028,11,2028-03-13,6581.628566104344,0.07276137473643696,20280313,March
Coach USA,2028,12,2028-03-20,6610.765058156039,0.07276137473643696,20280320,March
Coach USA,2028,13,2028-03-27,6612.403748243871,0.07276137473643696,20280327,March
Coach USA,2028,14,2028-04-03,6674.0465817537,0.07276137473643696,20280403,April
Coach USA,2028,15,2028-04-10,6577.727131438153,0.07276137473643696,20280410,April
Coach USA,2028,16,2028-04-17,6609.293229230443,0.07276137473643696,20280417,April
Coach USA,2028,17,2028-04-24,5721.531156823775,0.07276137473643696,20280424,April
Coach USA,2028,18,2028-05-01,5381.960901133854,0.07276137473643696,20280501,May
Coach USA,2028,19,2028-05-08,6630.872997472423,0.07276137473643696,20280508,May
Coach USA,2028,20,2028-05-15,6688.898406915713,0.07276137473643696,20280515,May
Coach USA,2028,21,2028-05-22,5758.949439078245,0.07276137473643696,20280522,May
Coach USA,2028,22,2028-05-29,5603.0632402317115,0.07276137473643696,20280529,May
Coach USA,2028,23,2028-06-05,6157.486051035291,0.07276137473643696,20280605,June
Coach USA,2028,24,2028-06-12,6492.830722946279,0.07276137473643696,20280612,June
Coach USA,2028,25,2028-06-19,6267.792888011271,0.07276137473643696,20280619,June
Coach USA,2028,26,2028-06-26,6308.974118884183,0.07276137473643696,20280626,June
Coach USA,2028,27,2028-07-03,6270.023579172927,0.07276137473643696,20280703,July
Coach USA,2028,28,2028-07-10,6476.413801598286,0.07276137473643696,20280710,July
Coach USA,2028,29,2028-07-17,6611.345346470455,0.07276137473643696,20280717,July
Coach USA,2028,30,2028-07-24,6617.833870092687,0.07276137473643696,20280724,July
Coach USA,2028,31,2028-07-31,6557.803225693927,0.07276137473643696,20280731,July
Coach USA,2028,32,2028-08-07,6571.75862421445,0.07276137473643696,20280807,August
Coach USA,2028,33,2028-08-14,6566.322271047238,0.07276137473643696,20280814,August
Coach USA,2028,34,2028-08-21,6640.5509430408465,0.07276137473643696,20280821,August
Coach USA,2028,35,2028-08-28,6620.670518003576,0.07276137473643696,20280828,August
Coach USA,2028,36,2028-09-04,6664.617633211389,0.07276137473643696,20280904,September
Coach USA,2028,37,2028-09-11,6478.765195502624,0.07276137473643696,20280911,September
Coach USA,2028,38,2028-09-18,6634.242253714357,0.07276137473643696,20280918,September
Coach USA,2028,39,2028-09-25,6706.119294746307,0.07276137473643696,20280925,September
Coach USA,2028,40,2028-10-02,6617.493025099484,0.07276137473643696,20281002,October
Coach USA,2028,41,2028-10-09,6684.863569532338,0.07276137473643696,20281009,October
Coach USA,2028,42,2028-10-16,6705.002757862282,0.07276137473643696,20281016,October
Coach USA,2028,43,2028-10-23,6724.292421669635,0.07276137473643696,20281023,October
Coach USA,2028,44,2028-10-30,6814.722404917878,0.07276137473643696,20281030,October
Coach USA,2028,45,2028-11-06,6658.272779670294,0.07276137473643696,20281106,November
Coach USA,2028,46,2028-11-13,6758.230309910361,0.07276137473643696,20281113,November
Coach USA,2028,47,2028-11-20,4858.6266941499725,0.07276137473643696,20281120,November
Coach USA,2028,48,2028-11-27,4634.315619240574,0.07276137473643696,20281127,November
Coach USA,2028,49,2028-12-04,5511.565254901553,0.07276137473643696,20281204,December
Coach USA,2028,50,2028-12-11,5676.95896033093,0.07276137473643696,20281211,December
Coach USA,2028,51,2028-12-18,4410.028079330995,0.07276137473643696,20281218,December
Coach USA,2028,52,2028-12-25,4029.69906484747,0.07276137473643696,20281225,December
Coach USA,2029,1,2029-01-01,6527.8174852330385,0.07917900022913962,20290101,January
Coach USA,2029,2,2029-01-08,6535.496119714679,0.07917900022913962,20290108,January
Coach USA,2029,3,2029-01-15,6537.990055558936,0.07917900022913962,20290115,January
Coach USA,2029,4,2029-01-22,6514.752566406767,0.07917900022913962,20290122,January
Coach USA,2029,5,2029-01-29,6654.190615418258,0.07917900022913962,20290129,January
Coach USA,2029,6,2029-02-05,6676.065116058715,0.07917900022913962,20290205,February
Coach USA,2029,7,2029-02-12,6778.695320129792,0.07917900022913962,20290212,February
Coach USA,2029,8,2029-02-19,6811.199418480388,0.07917900022913962,20290219,February
Coach USA,2029,9,2029-02-26,6906.114521211601,0.07917900022913962,20290226,February
Coach USA,2029,10,2029-03-05,6810.773774879544,0.07917900022913962,20290305,March
Coach USA,2029,11,2029-03-12,6920.601196857484,0.07917900022913962,20290312,March
Coach USA,2029,12,2029-03-19,6905.49742442968,0.07917900022913962,20290319,March
Coach USA,2029,13,2029-03-26,6913.137266319836,0.07917900022913962,20290326,March
Coach USA,2029,14,2029-04-02,6981.097588295695,0.07917900022913962,20290402,April
Coach USA,2029,15,2029-04-09,6808.377382321287,0.07917900022913962,20290409,April
Coach USA,2029,16,2029-04-16,6886.647641571212,0.07917900022913962,20290416,April
Coach USA,2029,17,2029-04-23,4736.634166397909,0.07917900022913962,20290423,April
Coach USA,2029,18,2029-04-30,4545.439934704682,0.07917900022913962,20290430,April
Coach USA,2029,19,2029-05-07,6944.743132688962,0.07917900022913962,20290507,May
Coach USA,2029,20,2029-05-14,6908.951747055376,0.07917900022913962,20290514,May
Coach USA,2029,21,2029-05-21,4751.8723060807015,0.07917900022913962,20290521,May
Coach USA,2029,22,2029-05-28,4645.05052209015,0.07917900022913962,20290528,May
Coach USA,2029,23,2029-06-04,6612.152010782583,0.07917900022913962,20290604,June
Coach USA,2029,24,2029-06-11,6740.86063470346,0.07917900022913962,20290611,June
Coach USA,2029,25,2029-06-18,6514.065323113124,0.07917900022913962,20290618,June
Coach USA,2029,26,2029-06-25,6556.731193655966,0.07917900022913962,20290625,June
Coach USA,2029,27,2029-07-02,6574.843449943876,0.07917900022913962,20290702,July
Coach USA,2029,28,2029-07-09,6658.821516025489,0.07917900022913962,20290709,July
Coach USA,2029,29,2029-07-16,6833.468440217174,0.07917900022913962,20290716,July
Coach USA,2029,30,2029-07-23,6886.573437101761,0.07917900022913962,20290723,July
Coach USA,2029,31,2029-07-30,6832.984848078676,0.07917900022913962,20290730,July
Coach USA,2029,32,2029-08-06,6897.547771250228,0.07917900022913962,20290806,August
Coach USA,2029,33,2029-08-13,6884.780539311707,0.07917900022913962,20290813,August
Coach USA,2029,34,2029-08-20,6898.919061681694,0.07917900022913962,20290820,August
Coach USA,2029,35,2029-08-27,6913.6172789858565,0.07917900022913962,20290827,August
Coach USA,2029,36,2029-09-03,6950.649694238551,0.07917900022913962,20290903,September
Coach USA,2029,37,2029-09-10,6833.603954398738,0.07917900022913962,20290910,September
Coach USA,2029,38,2029-09-17,7002.674795582187,0.07917900022913962,20290917,September
Coach USA,2029,39,2029-09-24,7007.778052549543,0.07917900022913962,20290924,September
Coach USA,2029,40,2029-10-01,6939.598415351226,0.07917900022913962,20291001,October
Coach USA,2029,41,2029-10-08,6979.514269811957,0.07917900022913962,20291008,October
Coach USA,2029,42,2029-10-15,6980.496536422424,0.07917900022913962,20291015,October
Coach USA,2029,43,2029-10-22,7031.123961346446,0.07917900022913962,20291022,October
Coach USA,2029,44,2029-10-29,7042.255792100195,0.07917900022913962,20291029,October
Coach USA,2029,45,2029-11-05,6992.14091130007,0.07917900022913962,20291105,November
Coach USA,2029,46,2029-11-12,7007.049586907475,0.07917900022913962,20291112,November
Coach USA,2029,47,2029-11-19,5095.596224465634,0.07917900022913962,20291119,November
Coach USA,2029,48,2029-11-26,4652.584349823346,0.07917900022913962,20291126,November
Coach USA,2029,49,2029-12-03,5888.205841347799,0.07917900022913962,20291203,December
Coach USA,2029,50,2029-12-10,5969.491918336488,0.07917900022913962,20291210,December
Coach USA,2029,51,2029-12-17,4703.485588634014,0.07917900022913962,20291217,December
Coach USA,2029,52,2029-12-24,4258.292072098897,0.07917900022913962,20291224,December
Coach USA,2029,1,2029-12-31,6755.261572579359,0.07917900022913962,20291231,December
Coach USA,2030,2,2030-01-07,6860.930220509892,0.08616266666202209,20300107,January
Coach USA,2030,3,2030-01-14,6863.901034009141,0.08616266666202209,20300114,January
Coach USA,2030,4,2030-01-21,6822.470839503341,0.08616266666202209,20300121,January
Coach USA,2030,5,2030-01-28,6868.136648450576,0.08616266666202209,20300128,January
Coach USA,2030,6,2030-02-04,6868.630003726987,0.08616266666202209,20300204,February
Coach USA,2030,7,2030-02-11,7000.066104324038,0.08616266666202209,20300211,February
Coach USA,2030,8,2030-02-18,7070.676839943802,0.08616266666202209,20300218,February
Coach USA,2030,9,2030-02-25,7180.1183831685075,0.08616266666202209,20300225,February
Coach USA,2030,10,2030-03-04,7115.9626803168085,0.08616266666202209,20300304,March
Coach USA,2030,11,2030-03-11,7175.686826031174,0.08616266666202209,20300311,March
Coach USA,2030,12,2030-03-18,7197.192696627908,0.08616266666202209,20300318,March
Coach USA,2030,13,2030-03-25,7199.99330106818,0.08616266666202209,20300325,March
Coach USA,2030,14,2030-04-01,7264.218477141205,0.08616266666202209,20300401,April
Coach USA,2030,15,2030-04-08,7151.394997218719,0.08616266666202209,20300408,April
Coach USA,2030,16,2030-04-15,7192.430486303895,0.08616266666202209,20300415,April
Coach USA,2030,17,2030-04-22,6047.957852520052,0.08616266666202209,20300422,April
Coach USA,2030,18,2030-04-29,5728.5232866238175,0.08616266666202209,20300429,April
Coach USA,2030,19,2030-05-06,7221.343587124864,0.08616266666202209,20300506,May
Coach USA,2030,20,2030-05-13,7263.1020090785905,0.08616266666202209,20300513,May
Coach USA,2030,21,2030-05-20,6082.067909382523,0.08616266666202209,20300520,May
Coach USA,2030,22,2030-05-27,5931.841276116656,0.08616266666202209,20300527,May
Coach USA,2030,23,2030-06-03,6763.606383813644,0.08616266666202209,20300603,June
Coach USA,2030,24,2030-06-10,7067.830104202563,0.08616266666202209,20300610,June
Coach USA,2030,25,2030-06-17,6837.35810013163,0.08616266666202209,20300617,June
Coach USA,2030,26,2030-06-24,6879.751742931896,0.08616266666202209,20300624,June
Coach USA,2030,27,2030-07-01,6850.612414079192,0.08616266666202209,20300701,July
Coach USA,2030,28,2030-07-08,7038.741798965254,0.08616266666202209,20300708,July
Coach USA,2030,29,2030-07-15,7184.177642544062,0.08616266666202209,20300715,July
Coach USA,2030,30,2030-07-22,7199.550260615292,0.08616266666202209,20300722,July
Coach USA,2030,31,2030-07-29,7139.365251751931,0.08616266666202209,20300729,July
Coach USA,2030,32,2030-08-05,7163.122131088416,0.08616266666202209,20300805,August
Coach USA,2030,33,2030-08-12,7156.188498177302,0.08616266666202209,20300812,August
Coach USA,2030,34,2030-08-19,7220.83882225656,0.08616266666202209,20300819,August
Coach USA,2030,35,2030-08-26,7206.988192919958,0.08616266666202209,20300826,August
Coach USA,2030,36,2030-09-02,7250.636248647408,0.08616266666202209,20300902,September
Coach USA,2030,37,2030-09-09,7073.463738632381,0.08616266666202209,20300909,September
Coach USA,2030,38,2030-09-16,7235.015415176265,0.08616266666202209,20300916,September
Coach USA,2030,39,2030-09-23,7296.0081099093095,0.08616266666202209,20300923,September
Coach USA,2030,40,2030-09-30,7205.9680587414705,0.08616266666202209,20300930,September
Coach USA,2030,41,2030-10-07,7272.956760210277,0.08616266666202209,20301007,October
Coach USA,2030,42,2030-10-14,7289.962377643422,0.08616266666202209,20301014,October
Coach USA,2030,43,2030-10-21,7315.562966066296,0.08616266666202209,20301021,October
Coach USA,2030,44,2030-10-28,7393.182129618475,0.08616266666202209,20301028,October
Coach USA,2030,45,2030-11-04,7253.112954136513,0.08616266666202209,20301104,November
Coach USA,2030,46,2030-11-11,7339.397985917911,0.08616266666202209,20301111,November
Coach USA,2030,47,2030-11-18,5394.482677564637,0.08616266666202209,20301118,November
Coach USA,2030,48,2030-11-25,5124.0941751498185,0.08616266666202209,20301125,November
Coach USA,2030,49,2030-12-02,6088.409857980308,0.08616266666202209,20301202,December
Coach USA,2030,50,2030-12-09,6241.79183136844,0.08616266666202209,20301209,December
Coach USA,2030,51,2030-12-16,4946.295042400756,0.08616266666202209,20301216,December
Coach USA,2030,52,2030-12-23,4545.181633314315,0.08616266666202209,20301223,December
HCEE - Community,2026,2,2026-01-05,1623.2060409981775,0.017518887672555657,20260105,January
HCEE - Community,2026,3,2026-01-12,1631.7953616077273,0.017518887672555657,20260112,January
HCEE - Community,2026,4,2026-01-19,1624.4590015031615,0.017518887672555657,20260119,January
HCEE - Community,2026,5,2026-01-26,1622.8822382488631,0.017518887672555657,20260126,January
HCEE - Community,2026,6,2026-02-02,1635.6857594364255,0.017518887672555657,20260202,February
HCEE - Community,2026,7,2026-02-09,1605.1063894901156,0.017518887672555657,20260209,February
HCEE - Community,2026,8,2026-02-16,1659.122468077653,0.017518887672555657,20260216,February
HCEE - Community,2026,9,2026-02-23,1688.6308220558547,0.017518887672555657,20260223,February
HCEE - Community,2026,10,2026-03-02,1715.1469621898232,0.017518887672555657,20260302,March
HCEE - Community,2026,11,2026-03-09,1707.0847269066244,0.017518887672555657,20260309,March
HCEE - Community,2026,12,2026-03-16,1706.871232076702,0.017518887672555657,20260316,March
HCEE - Community,2026,13,2026-03-23,1715.4245530439448,0.017518887672555657,20260323,March
HCEE - Community,2026,14,2026-03-30,1719.3729923135277,0.017518887672555657,20260330,March
HCEE - Community,2026,15,2026-04-06,1733.8023462898411,0.017518887672555657,20260406,April
HCEE - Community,2026,16,2026-04-13,1708.4873956734857,0.017518887672555657,20260413,April
HCEE - Community,2026,17,2026-04-20,1728.7020488232758,0.017518887672555657,20260420,April
HCEE - Community,2026,18,2026-04-27,1569.4653203752875,0.017518887672555657,20260427,April
HCEE - Community,2026,19,2026-05-04,1459.7103261189593,0.017518887672555657,20260504,May
HCEE - Community,2026,20,2026-05-11,1720.9962599668816,0.017518887672555657,20260511,May
HCEE - Community,2026,21,2026-05-18,1744.4135439122997,0.017518887672555657,20260518,May
HCEE - Community,2026,22,2026-05-25,1588.7864500339288,0.017518887672555657,20260525,May
